latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),is_day ()
2024-08-06T01:00,24.6,73,0.00,0,1014.2,10,13.1,0
2024-08-06T02:00,24.2,76,0.00,0,1013.7,16,11.3,0
2024-08-06T03:00,23.7,80,0.00,0,1013.3,2,10.4,0
2024-08-06T04:00,23.5,83,0.00,0,1013.1,1,10.6,0
2024-08-06T05:00,22.9,87,0.00,0,1013.2,0,7.4,0
2024-08-06T06:00,22.6,91,0.00,0,1013.5,1,6.9,1
2024-08-06T07:00,23.5,89,0.00,0,1013.8,2,9.4,1
2024-08-06T08:00,25.2,83,0.00,0,1014.1,4,9.9,1
2024-08-06T09:00,27.6,79,0.00,1,1013.7,32,12.7,1
2024-08-06T10:00,28.9,72,0.00,1,1013.4,26,7.6,1
2024-08-06T11:00,29.9,68,0.20,51,1013.3,8,6.2,1
2024-08-06T12:00,31.1,63,0.20,51,1013.0,65,8.0,1
2024-08-06T13:00,32.4,56,0.20,51,1012.4,100,10.5,1
2024-08-06T14:00,30.8,61,1.30,61,1012.0,100,10.8,1
2024-08-06T15:00,25.9,90,17.30,65,1011.8,64,15.9,1
2024-08-06T16:00,25.9,87,4.20,63,1012.3,52,5.6,1
2024-08-06T17:00,26.1,84,0.50,53,1012.0,30,7.5,1
2024-08-06T18:00,25.6,82,2.40,61,1012.3,94,10.8,1
2024-08-06T19:00,25.2,85,0.40,51,1012.8,93,6.5,1
2024-08-06T20:00,23.7,94,1.40,61,1012.3,100,13.5,1
2024-08-06T21:00,22.9,94,1.90,61,1014.1,100,13.0,0
2024-08-06T22:00,22.2,95,3.40,63,1014.2,91,10.7,0
2024-08-06T23:00,21.9,96,4.10,63,1013.3,90,15.8,0
2024-08-07T00:00,22.1,98,5.50,63,1012.1,84,17.4,0
2024-08-07T01:00,22.1,97,1.70,61,1012.2,100,9.1,0
2024-08-07T02:00,21.9,98,1.10,55,1012.0,100,7.9,0
2024-08-07T03:00,21.9,97,0.60,53,1011.8,100,9.0,0
2024-08-07T04:00,21.9,97,0.00,3,1011.9,100,8.9,0
2024-08-07T05:00,21.7,97,0.00,3,1012.0,100,9.5,0
2024-08-07T06:00,20.9,95,0.10,51,1012.4,100,15.0,1
2024-08-07T07:00,20.5,93,0.40,51,1013.4,100,15.3,1
2024-08-07T08:00,20.1,91,0.10,51,1014.3,98,17.3,1
2024-08-07T09:00,19.7,90,0.70,53,1014.9,100,19.5,1
2024-08-07T10:00,19.6,86,0.10,51,1015.3,91,21.2,1
2024-08-07T11:00,20.1,82,0.00,3,1015.8,100,19.9,1
2024-08-07T12:00,21.1,78,0.00,3,1015.6,98,18.2,1
2024-08-07T13:00,22.3,74,0.00,3,1015.6,95,17.8,1
2024-08-07T14:00,22.5,73,0.00,3,1015.3,94,19.5,1
2024-08-07T15:00,22.2,74,0.00,3,1015.4,100,19.0,1
2024-08-07T16:00,21.9,75,0.00,3,1015.2,100,20.5,1
2024-08-07T17:00,21.5,76,0.10,51,1015.3,100,20.0,1
2024-08-07T18:00,21.4,77,0.20,51,1015.6,100,18.5,1
2024-08-07T19:00,21.0,78,0.00,3,1015.8,100,17.4,1
2024-08-07T20:00,20.6,79,0.00,3,1015.9,100,15.1,1
2024-08-07T21:00,18.6,94,7.10,63,1017.4,100,14.2,0
2024-08-07T22:00,18.5,94,1.70,61,1017.6,100,13.4,0
2024-08-07T23:00,18.4,94,4.60,63,1017.7,100,11.2,0
2024-08-08T00:00,18.3,94,0.60,53,1017.5,100,13.2,0
2024-08-08T01:00,18.1,94,0.40,51,1017.5,80,9.5,0
2024-08-08T02:00,18.0,96,0.90,53,1017.6,100,9.1,0
2024-08-08T03:00,18.0,96,0.60,53,1017.3,100,11.8,0
2024-08-08T04:00,18.2,92,0.10,51,1017.1,100,12.6,0
2024-08-08T05:00,18.3,94,0.00,3,1017.1,100,12.8,0
2024-08-08T06:00,18.5,95,0.00,3,1017.2,100,13.3,0
2024-08-08T07:00,19.0,93,0.00,3,1017.6,100,15.3,1
2024-08-08T08:00,20.0,88,0.00,3,1018.1,100,16.8,1
2024-08-08T09:00,20.0,84,0.00,3,1019.1,100,15.4,1
2024-08-08T10:00,20.5,83,0.00,3,1019.1,100,15.9,1
2024-08-08T11:00,21.0,83,0.40,51,1019.2,100,17.0,1
2024-08-08T12:00,22.1,80,0.10,51,1019.1,100,20.2,1
2024-08-08T13:00,21.9,83,0.10,51,1018.9,100,21.7,1
2024-08-08T14:00,22.2,83,0.20,51,1018.7,100,20.4,1
2024-08-08T15:00,22.8,82,0.00,3,1018.1,100,22.3,1
2024-08-08T16:00,23.2,82,0.10,51,1017.6,100,24.3,1
2024-08-08T17:00,22.8,84,0.00,3,1017.5,100,19.8,1
2024-08-08T18:00,22.4,87,0.10,51,1017.3,100,20.2,1
2024-08-08T19:00,22.3,89,0.50,53,1017.1,100,18.1,1
2024-08-08T20:00,21.9,95,0.80,53,1017.2,100,15.5,1
2024-08-08T21:00,20.5,95,0.20,51,1018.0,100,17.4,0
2024-08-08T22:00,20.4,96,0.20,51,1017.8,100,16.8,0
2024-08-08T23:00,20.8,96,0.40,51,1017.7,100,15.9,0
2024-08-09T00:00,21.9,97,0.00,2,1017.1,57,14.8,0
2024-08-09T01:00,22.7,97,0.40,51,1016.7,50,14.5,0
2024-08-09T02:00,22.9,95,1.40,61,1015.7,51,15.0,0
2024-08-09T03:00,23.4,95,0.20,51,1015.6,100,16.6,0
2024-08-09T04:00,23.0,96,0.50,53,1015.3,100,12.9,0
2024-08-09T05:00,22.1,98,1.20,55,1015.1,100,14.7,0
2024-08-09T06:00,22.3,97,0.20,51,1014.6,100,24.3,0
2024-08-09T07:00,22.7,95,0.20,51,1014.1,100,25.0,1
2024-08-09T08:00,22.3,95,7.50,63,1014.1,100,20.3,1
2024-08-09T09:00,24.6,89,0.40,51,1013.1,100,30.6,1
2024-08-09T10:00,24.8,88,0.50,53,1012.8,58,25.2,1
2024-08-09T11:00,27.3,80,0.10,51,1012.1,34,31.9,1
2024-08-09T12:00,28.2,73,0.00,1,1011.1,49,39.7,1
2024-08-09T13:00,27.9,75,3.10,63,1010.1,66,44.3,1
2024-08-09T14:00,28.3,75,0.50,53,1009.5,64,41.8,1
2024-08-09T15:00,28.0,76,0.10,51,1008.6,60,42.6,1
2024-08-09T16:00,27.0,79,1.20,55,1008.5,97,36.5,1
2024-08-09T17:00,24.5,89,2.70,63,1008.9,100,28.9,1
2024-08-09T18:00,24.8,91,2.20,61,1008.9,100,25.5,1
2024-08-09T19:00,24.9,90,0.80,53,1009.1,69,24.2,1
2024-08-09T20:00,24.5,91,0.10,51,1009.8,66,21.6,1
2024-08-09T21:00,24.6,91,0.10,51,1009.7,90,20.1,0
2024-08-09T22:00,24.1,93,0.20,51,1010.2,100,19.2,0
2024-08-09T23:00,23.9,94,0.10,51,1010.2,100,16.6,0
2024-08-10T00:00,23.5,96,0.20,51,1010.1,100,14.4,0
2024-08-10T01:00,23.2,97,0.80,53,1009.9,100,13.3,0
2024-08-10T02:00,23.2,97,0.00,1,1010.3,33,13.9,0
2024-08-10T03:00,23.0,97,0.00,3,1010.8,100,11.4,0
2024-08-10T04:00,22.9,94,0.00,0,1010.9,0,10.3,0
2024-08-10T05:00,22.2,94,0.00,0,1011.4,0,9.8,0
2024-08-10T06:00,21.6,92,0.00,0,1012.1,4,11.0,0
2024-08-10T07:00,21.6,89,0.00,0,1012.8,0,12.3,1
2024-08-10T08:00,22.4,84,0.00,0,1013.3,0,9.8,1
2024-08-10T09:00,24.2,78,0.00,0,1013.4,0,11.4,1
2024-08-10T10:00,25.7,70,0.00,0,1013.4,0,11.8,1
2024-08-10T11:00,27.1,58,0.00,0,1013.4,0,14.2,1
2024-08-10T12:00,27.7,52,0.00,0,1013.4,0,15.8,1
2024-08-10T13:00,28.1,52,0.00,0,1013.4,6,15.8,1
2024-08-10T14:00,28.9,49,0.00,1,1013.0,33,15.9,1
2024-08-10T15:00,29.2,49,0.00,0,1012.5,4,17.5,1
2024-08-10T16:00,29.3,47,0.00,0,1012.2,12,18.2,1
2024-08-10T17:00,29.0,46,0.00,0,1012.1,3,17.4,1
2024-08-10T18:00,28.3,51,0.00,0,1012.2,7,12.8,1
2024-08-10T19:00,26.8,59,0.00,0,1012.2,10,8.1,1
2024-08-10T20:00,24.3,63,0.00,1,1012.8,26,8.2,1
2024-08-10T21:00,23.9,71,0.00,1,1014.1,33,8.6,0
2024-08-10T22:00,23.4,74,0.00,1,1014.7,50,9.5,0
2024-08-10T23:00,22.6,72,0.00,1,1015.1,22,10.6,0
2024-08-11T00:00,21.4,71,0.00,0,1015.4,15,8.9,0
2024-08-11T01:00,20.6,71,0.00,0,1015.3,4,9.4,0
2024-08-11T02:00,20.1,71,0.00,1,1015.2,43,9.9,0
2024-08-11T03:00,20.1,70,0.00,2,1015.2,60,8.3,0
2024-08-11T04:00,20.0,71,0.00,1,1015.3,31,9.7,0
2024-08-11T05:00,19.4,75,0.00,1,1015.8,25,7.7,0
2024-08-11T06:00,18.9,78,0.00,1,1015.8,31,8.1,0
2024-08-11T07:00,18.9,81,0.00,1,1016.2,26,7.2,1
2024-08-11T08:00,20.2,78,0.00,1,1016.5,30,5.1,1
2024-08-11T09:00,22.4,69,0.00,1,1016.9,23,5.5,1
2024-08-11T10:00,23.9,61,0.00,1,1017.0,43,4.5,1
2024-08-11T11:00,24.8,57,0.00,0,1016.9,8,1.8,1
2024-08-11T12:00,25.8,55,0.00,2,1016.2,65,3.2,1
2024-08-11T13:00,26.3,52,0.00,2,1015.6,61,5.0,1
2024-08-11T14:00,26.5,48,0.00,1,1015.0,41,7.6,1
2024-08-11T15:00,27.3,47,0.00,1,1014.2,22,13.2,1
2024-08-11T16:00,27.3,44,0.00,0,1013.6,10,17.1,1
2024-08-11T17:00,27.0,40,0.00,0,1013.4,5,19.7,1
2024-08-11T18:00,26.5,41,0.00,1,1013.3,30,16.4,1
2024-08-11T19:00,25.1,47,0.00,0,1013.5,17,11.8,1
2024-08-11T20:00,23.5,49,0.00,0,1013.9,4,15.2,0
2024-08-11T21:00,21.9,67,0.00,1,1014.8,21,7.8,0
2024-08-11T22:00,21.8,60,0.00,0,1015.2,18,15.1,0
2024-08-11T23:00,20.7,66,0.00,0,1015.1,12,13.3,0
2024-08-12T00:00,20.2,65,0.00,0,1015.3,10,12.2,0
2024-08-12T01:00,19.3,71,0.00,0,1015.0,0,8.0,0
2024-08-12T02:00,17.7,83,0.00,0,1014.8,0,9.0,0
2024-08-12T03:00,17.5,85,0.00,0,1014.8,2,7.0,0
2024-08-12T04:00,16.7,91,0.00,1,1015.1,25,6.9,0
2024-08-12T05:00,16.2,94,0.00,1,1015.2,30,7.1,0
2024-08-12T06:00,16.5,94,0.00,1,1015.2,25,6.1,0
2024-08-12T07:00,17.8,89,0.00,0,1015.4,0,8.6,1
2024-08-12T08:00,19.9,79,0.00,0,1015.8,0,8.8,1
2024-08-12T09:00,22.4,65,0.00,0,1015.8,0,7.4,1
2024-08-12T10:00,23.8,55,0.00,0,1015.9,0,9.6,1
2024-08-12T11:00,24.8,49,0.00,1,1015.8,20,12.2,1
2024-08-12T12:00,25.3,47,0.00,1,1015.4,30,14.9,1
2024-08-12T13:00,25.6,46,0.00,1,1014.8,23,17.8,1
2024-08-12T14:00,25.9,44,0.00,1,1014.4,25,19.2,1
2024-08-12T15:00,26.2,43,0.00,1,1013.7,23,20.4,1
2024-08-12T16:00,25.7,45,0.00,1,1013.2,21,18.4,1
2024-08-12T17:00,26.0,45,0.00,0,1012.9,5,16.0,1
2024-08-12T18:00,25.8,45,0.00,0,1012.9,7,15.3,1
2024-08-12T19:00,24.6,51,0.00,0,1013.4,11,11.0,1
2024-08-12T20:00,22.7,58,0.00,0,1014.1,8,10.5,0
2024-08-12T21:00,21.0,65,0.00,0,1015.3,3,9.7,0
2024-08-12T22:00,20.2,69,0.00,0,1016.0,0,11.1,0
2024-08-12T23:00,19.0,73,0.00,0,1016.1,0,9.4,0
2024-08-13T00:00,18.2,75,0.00,0,1016.0,0,9.8,0
2024-08-13T01:00,17.7,77,0.00,0,1016.1,0,10.3,0
2024-08-13T02:00,17.3,80,0.00,0,1015.9,0,9.6,0
2024-08-13T03:00,16.6,84,0.00,0,1016.0,0,8.2,0
2024-08-13T04:00,16.3,85,0.00,0,1016.2,0,8.9,0
2024-08-13T05:00,16.5,83,0.00,0,1016.3,0,11.3,0
2024-08-13T06:00,16.3,82,0.00,0,1016.2,0,12.1,0
2024-08-13T07:00,17.0,81,0.00,0,1016.8,0,11.3,1
2024-08-13T08:00,18.9,76,0.00,0,1017.1,0,9.7,1
2024-08-13T09:00,20.9,69,0.00,0,1017.3,0,8.6,1
2024-08-13T10:00,22.5,63,0.00,0,1017.3,1,8.3,1
2024-08-13T11:00,23.8,56,0.00,0,1017.1,10,11.4,1
2024-08-13T12:00,25.0,51,0.00,0,1016.6,15,14.6,1
2024-08-13T13:00,25.6,47,0.00,1,1016.1,32,14.7,1
2024-08-13T14:00,26.3,42,0.00,1,1015.5,36,13.8,1
2024-08-13T15:00,26.9,41,0.00,2,1015.2,53,12.7,1
2024-08-13T16:00,26.8,40,0.00,1,1014.9,48,13.6,1
2024-08-13T17:00,26.4,41,0.00,1,1015.0,47,12.5,1
2024-08-13T18:00,26.4,41,0.00,0,1014.9,18,10.7,1
2024-08-13T19:00,24.9,56,0.00,0,1015.0,2,5.1,1
2024-08-13T20:00,21.7,65,0.00,0,1015.4,12,8.9,0
2024-08-13T21:00,22.3,68,0.00,1,1016.2,32,7.9,0
2024-08-13T22:00,20.1,83,0.00,1,1016.4,26,7.6,0
2024-08-13T23:00,19.5,87,0.00,0,1016.6,14,5.0,0
2024-08-14T00:00,18.8,90,0.00,0,1016.8,11,5.7,0
2024-08-14T01:00,18.7,85,0.00,0,1016.9,13,7.5,0
2024-08-14T02:00,18.5,84,0.00,0,1016.8,17,9.0,0
2024-08-14T03:00,18.2,85,0.00,1,1016.8,21,9.0,0
2024-08-14T04:00,18.0,86,0.00,1,1016.9,27,8.6,0
2024-08-14T05:00,17.7,88,0.00,1,1017.0,28,8.0,0
2024-08-14T06:00,17.4,90,0.00,0,1017.2,9,8.0,0
2024-08-14T07:00,18.6,85,0.00,0,1017.7,1,11.2,1
2024-08-14T08:00,20.5,79,0.00,0,1018.0,0,10.2,1
2024-08-14T09:00,22.8,71,0.00,0,1018.1,6,11.4,1
2024-08-14T10:00,24.9,65,0.00,0,1018.3,0,9.8,1
2024-08-14T11:00,26.4,55,0.00,1,1018.3,21,9.5,1
2024-08-14T12:00,26.9,46,0.00,0,1018.2,19,11.6,1
2024-08-14T13:00,27.8,41,0.00,0,1017.7,10,11.9,1
2024-08-14T14:00,28.1,39,0.00,0,1017.3,11,13.1,1
2024-08-14T15:00,28.3,37,0.00,0,1017.0,12,14.4,1
2024-08-14T16:00,28.1,36,0.00,0,1016.4,16,15.8,1
2024-08-14T17:00,27.8,39,0.00,0,1016.2,17,14.1,1
2024-08-14T18:00,27.1,43,0.00,0,1016.1,19,12.6,1
2024-08-14T19:00,25.6,54,0.00,0,1016.7,16,6.5,1
2024-08-14T20:00,23.3,62,0.00,0,1017.0,10,8.1,0
2024-08-14T21:00,22.0,71,0.00,0,1017.9,12,7.3,0
2024-08-14T22:00,21.0,79,0.10,51,1018.1,26,4.5,0
2024-08-14T23:00,20.4,81,0.00,0,1018.0,16,8.2,0
2024-08-15T00:00,19.9,84,0.00,0,1017.9,1,7.2,0
2024-08-15T01:00,19.5,84,0.00,0,1017.7,1,8.2,0
2024-08-15T02:00,19.0,86,0.00,0,1017.4,1,7.2,0
2024-08-15T03:00,18.2,91,0.00,0,1017.3,0,6.2,0
2024-08-15T04:00,17.4,95,0.00,0,1017.2,0,6.7,0
2024-08-15T05:00,17.1,96,0.00,0,1017.4,7,6.3,0
2024-08-15T06:00,17.0,95,0.00,0,1017.6,12,5.8,0
2024-08-15T07:00,18.3,90,0.00,0,1018.2,0,7.6,1
2024-08-15T08:00,20.6,81,0.00,0,1018.5,0,5.8,1
2024-08-15T09:00,23.5,70,0.00,0,1018.7,1,9.0,1
2024-08-15T10:00,25.7,60,0.00,0,1018.6,10,8.4,1
2024-08-15T11:00,27.4,51,0.00,0,1018.4,16,7.6,1
2024-08-15T12:00,28.6,43,0.00,1,1018.1,21,8.2,1
2024-08-15T13:00,28.9,41,0.00,0,1017.4,11,8.4,1
2024-08-15T14:00,29.5,39,0.00,0,1016.8,11,7.9,1
2024-08-15T15:00,29.9,37,0.00,0,1016.2,9,8.3,1
2024-08-15T16:00,30.1,36,0.00,0,1015.7,7,10.2,1
2024-08-15T17:00,29.8,37,0.00,0,1015.5,7,11.6,1
2024-08-15T18:00,29.1,39,0.00,0,1015.5,5,10.0,1
2024-08-15T19:00,27.6,54,0.00,0,1016.2,9,4.6,1
2024-08-15T20:00,25.4,57,0.00,0,1016.4,7,9.2,0
2024-08-15T21:00,24.3,60,0.00,0,1016.9,10,9.0,0
2024-08-15T22:00,22.9,67,0.00,0,1017.1,8,6.6,0
2024-08-15T23:00,21.5,79,0.00,0,1017.0,0,8.2,0
2024-08-16T00:00,20.5,84,0.00,0,1016.9,0,8.4,0
2024-08-16T01:00,19.7,87,0.00,0,1016.9,0,7.6,0
2024-08-16T02:00,19.4,86,0.00,0,1016.6,0,6.8,0
2024-08-16T03:00,19.3,85,0.00,0,1016.5,0,6.9,0
2024-08-16T04:00,19.0,86,0.00,0,1016.5,0,7.1,0
2024-08-16T05:00,18.7,88,0.00,0,1016.6,0,6.3,0
2024-08-16T06:00,18.2,91,0.00,0,1017.0,0,6.7,0
2024-08-16T07:00,19.6,86,0.00,0,1017.6,0,6.6,1
2024-08-16T08:00,21.8,77,0.00,0,1017.7,0,3.3,1
2024-08-16T09:00,24.4,69,0.00,0,1017.9,0,6.1,1
2024-08-16T10:00,26.5,62,0.00,0,1017.9,0,6.3,1
2024-08-16T11:00,27.9,56,0.00,0,1017.8,16,5.4,1
2024-08-16T12:00,28.8,51,0.00,0,1017.5,14,4.3,1
2024-08-16T13:00,29.5,47,0.00,0,1017.1,11,3.1,1
2024-08-16T14:00,30.0,44,0.00,0,1016.6,15,1.1,1
2024-08-16T15:00,30.2,43,0.00,0,1016.4,10,3.7,1
2024-08-16T16:00,30.0,44,0.00,0,1015.7,10,7.0,1
2024-08-16T17:00,29.2,50,0.00,1,1015.5,38,12.0,1
2024-08-16T18:00,26.6,67,0.00,1,1015.7,22,18.4,1
2024-08-16T19:00,24.7,76,0.00,0,1015.9,3,17.7,1
2024-08-16T20:00,23.4,87,0.00,1,1016.2,27,15.6,0
2024-08-16T21:00,22.4,92,0.00,1,1016.9,46,15.1,0
2024-08-16T22:00,22.2,94,0.00,1,1017.2,34,12.7,0
2024-08-16T23:00,21.9,94,0.00,0,1016.9,2,12.5,0
2024-08-17T00:00,21.4,96,0.00,0,1016.8,9,9.4,0
2024-08-17T01:00,21.2,97,0.00,0,1016.8,7,7.9,0
2024-08-17T02:00,21.0,97,0.00,1,1016.5,24,8.2,0
2024-08-17T03:00,20.9,97,0.00,1,1016.4,20,7.8,0
2024-08-17T04:00,20.6,97,0.00,0,1016.1,14,6.9,0
2024-08-17T05:00,20.7,97,0.00,2,1015.9,63,6.8,0
2024-08-17T06:00,21.0,97,0.00,2,1015.7,53,10.0,0
2024-08-17T07:00,21.6,95,0.00,1,1016.1,42,9.8,1
2024-08-17T08:00,23.1,85,0.00,2,1016.1,51,15.8,1
2024-08-17T09:00,23.8,84,0.10,51,1016.2,28,16.4,1
2024-08-17T10:00,25.3,77,0.20,51,1016.3,26,18.6,1
2024-08-17T11:00,26.3,67,0.10,51,1016.4,23,20.1,1
2024-08-17T12:00,25.9,69,0.00,3,1016.2,86,21.1,1
2024-08-17T13:00,25.1,74,0.00,2,1015.8,74,22.7,1
2024-08-17T14:00,25.0,74,0.00,1,1015.1,41,23.5,1
2024-08-17T15:00,25.3,72,0.00,2,1014.5,65,23.7,1
2024-08-17T16:00,26.1,65,0.00,2,1014.0,71,22.2,1
2024-08-17T17:00,24.7,74,0.00,3,1013.7,100,24.3,1
2024-08-17T18:00,24.2,76,0.00,3,1013.6,100,22.8,1
2024-08-17T19:00,23.6,81,0.00,3,1013.8,100,21.0,1
2024-08-17T20:00,23.3,86,0.00,3,1013.8,95,16.5,0
2024-08-17T21:00,22.4,90,0.00,2,1014.4,76,8.7,0
2024-08-17T22:00,22.1,93,0.10,51,1014.5,79,10.3,0
2024-08-17T23:00,21.9,98,4.10,63,1014.2,71,4.0,0
2024-08-18T00:00,21.8,96,0.10,51,1013.6,100,10.3,0
2024-08-18T01:00,21.8,96,0.00,2,1013.4,72,11.2,0
2024-08-18T02:00,22.0,93,0.00,3,1013.0,88,15.1,0
2024-08-18T03:00,21.7,93,0.20,51,1012.5,100,14.5,0
2024-08-18T04:00,21.6,94,4.10,63,1012.3,100,9.7,0
2024-08-18T05:00,21.7,93,0.50,53,1011.8,100,14.7,0
2024-08-18T06:00,21.7,88,0.40,51,1012.0,100,16.9,0
2024-08-18T07:00,21.4,93,3.10,63,1012.0,100,12.9,1
2024-08-18T08:00,21.6,93,2.30,61,1012.3,95,15.8,1
2024-08-18T09:00,22.1,93,1.30,61,1011.4,100,15.6,1
2024-08-18T10:00,22.5,90,0.30,51,1011.3,100,21.8,1
2024-08-18T11:00,24.0,81,0.50,53,1011.3,100,25.0,1
2024-08-18T12:00,24.1,84,0.60,53,1010.7,100,20.2,1
2024-08-18T13:00,23.0,86,0.20,51,1010.8,88,21.7,1
2024-08-18T14:00,23.0,87,2.00,61,1010.0,100,18.7,1
2024-08-18T15:00,24.6,80,0.10,51,1009.0,57,24.0,1
2024-08-18T16:00,25.5,77,0.20,51,1008.5,63,23.7,1
2024-08-18T17:00,24.7,81,2.40,61,1008.2,77,25.1,1
2024-08-18T18:00,24.3,84,0.10,51,1007.9,55,22.7,1
2024-08-18T19:00,24.0,87,0.40,51,1007.8,44,15.7,1
2024-08-18T20:00,23.1,92,0.20,51,1007.6,47,11.7,0
2024-08-18T21:00,21.5,94,0.80,53,1007.9,100,11.2,0
2024-08-18T22:00,21.0,97,4.00,63,1008.4,96,4.8,0
2024-08-18T23:00,20.9,96,3.70,63,1008.1,100,3.8,0
2024-08-19T00:00,20.1,98,16.10,65,1007.9,100,9.4,0
2024-08-19T01:00,20.3,98,0.20,51,1007.3,96,13.7,0
2024-08-19T02:00,20.6,98,0.20,51,1006.6,100,6.5,0
2024-08-19T03:00,20.6,98,0.40,51,1005.9,3,4.7,0
2024-08-19T04:00,20.6,97,0.00,3,1005.7,83,0.4,0
2024-08-19T05:00,20.7,98,0.00,3,1005.3,100,2.7,0
2024-08-19T06:00,20.4,99,0.00,3,1005.3,100,4.1,0
2024-08-19T07:00,20.6,98,0.00,3,1005.7,100,7.9,1
2024-08-19T08:00,21.2,95,0.00,3,1006.1,90,9.2,1
2024-08-19T09:00,22.9,91,0.10,51,1006.3,86,4.3,1
2024-08-19T10:00,24.3,86,0.20,51,1006.4,53,5.8,1
2024-08-19T11:00,25.5,76,0.20,51,1005.9,65,5.4,1
2024-08-19T12:00,26.6,71,0.20,51,1005.3,33,5.4,1
2024-08-19T13:00,27.5,69,0.20,51,1005.0,20,7.6,1
2024-08-19T14:00,28.3,64,0.20,51,1004.3,100,12.2,1
2024-08-19T15:00,26.2,72,3.00,63,1004.1,100,16.2,1
2024-08-19T16:00,23.7,88,3.90,63,1004.0,39,15.5,1
2024-08-19T17:00,22.9,78,4.30,63,1005.0,82,18.4,1
2024-08-19T18:00,22.7,84,0.30,51,1004.4,16,7.2,1
2024-08-19T19:00,23.3,84,0.00,1,1005.1,33,9.2,1
2024-08-19T20:00,22.7,83,0.00,2,1005.7,54,13.4,0
2024-08-19T21:00,21.9,83,0.10,51,1006.7,44,19.8,0
2024-08-19T22:00,21.1,82,0.10,51,1007.0,31,19.4,0
2024-08-19T23:00,20.2,83,0.00,1,1007.6,33,19.1,0
2024-08-20T00:00,19.1,81,0.00,1,1007.7,34,20.2,0
2024-08-20T01:00,18.3,79,0.00,1,1008.1,41,18.3,0
2024-08-20T02:00,17.9,76,0.00,2,1008.4,55,18.1,0
2024-08-20T03:00,17.5,74,0.10,51,1008.7,72,16.3,0
2024-08-20T04:00,17.3,71,0.00,1,1008.9,28,16.0,0
2024-08-20T05:00,16.7,73,0.00,3,1009.5,87,13.8,0
2024-08-20T06:00,16.9,68,0.00,3,1010.2,96,15.1,0
2024-08-20T07:00,16.9,67,0.00,3,1010.9,93,15.2,1
2024-08-20T08:00,16.9,66,0.00,3,1011.5,90,16.8,1
2024-08-20T09:00,17.5,65,0.00,0,1011.6,1,20.9,1
2024-08-20T10:00,18.5,60,0.00,0,1012.0,2,20.1,1
2024-08-20T11:00,19.5,55,0.00,0,1012.3,5,18.9,1
2024-08-20T12:00,20.6,50,0.00,0,1012.4,4,17.8,1
2024-08-20T13:00,21.5,48,0.00,0,1012.1,16,18.6,1
2024-08-20T14:00,21.9,46,0.00,0,1012.0,0,20.2,1
2024-08-20T15:00,22.3,44,0.00,0,1012.0,1,20.5,1
2024-08-20T16:00,22.3,43,0.00,0,1012.1,1,21.3,1
2024-08-20T17:00,22.2,41,0.00,0,1012.4,1,20.3,1
2024-08-20T18:00,21.5,41,0.00,0,1012.7,18,22.7,1
2024-08-20T19:00,19.8,50,0.00,0,1013.6,3,17.2,1
2024-08-20T20:00,18.0,56,0.00,0,1014.4,1,8.0,0
2024-08-20T21:00,17.1,64,0.00,0,1015.4,16,9.9,0
2024-08-20T22:00,16.9,64,0.00,0,1016.0,12,12.9,0
2024-08-20T23:00,16.3,65,0.00,0,1016.1,5,13.2,0
2024-08-21T00:00,15.5,68,0.00,0,1016.3,0,11.5,0
2024-08-21T01:00,14.8,71,0.00,0,1016.2,0,11.8,0
2024-08-21T02:00,14.3,73,0.00,0,1016.0,0,12.3,0
2024-08-21T03:00,13.9,75,0.00,0,1016.3,0,11.5,0
2024-08-21T04:00,13.6,76,0.00,0,1016.2,0,11.9,0
2024-08-21T05:00,13.2,78,0.00,0,1016.2,0,11.4,0
2024-08-21T06:00,12.8,80,0.00,0,1016.3,0,9.4,0
2024-08-21T07:00,13.2,81,0.00,0,1016.9,0,9.3,1
2024-08-21T08:00,14.8,75,0.00,0,1017.3,0,10.3,1
2024-08-21T09:00,17.1,66,0.00,0,1017.1,0,15.3,1
2024-08-21T10:00,18.6,60,0.00,0,1017.3,0,15.5,1
2024-08-21T11:00,20.2,51,0.00,0,1017.4,6,15.1,1
2024-08-21T12:00,21.1,46,0.00,0,1017.3,12,14.8,1
2024-08-21T13:00,21.6,43,0.00,0,1017.2,12,15.5,1
2024-08-21T14:00,22.0,41,0.00,0,1016.8,11,16.1,1
2024-08-21T15:00,22.3,39,0.00,0,1016.4,16,17.1,1
2024-08-21T16:00,22.5,40,0.00,0,1016.1,13,18.9,1
2024-08-21T17:00,22.4,39,0.00,0,1016.2,12,17.2,1
2024-08-21T18:00,22.0,41,0.00,1,1016.5,23,20.9,1
2024-08-21T19:00,20.8,47,0.00,0,1017.0,9,11.3,1
2024-08-21T20:00,18.5,56,0.00,0,1017.7,2,8.4,0
2024-08-21T21:00,17.5,61,0.00,0,1018.9,0,12.2,0
2024-08-21T22:00,16.7,65,0.00,0,1019.5,0,11.7,0
2024-08-21T23:00,16.0,68,0.00,0,1019.7,0,12.8,0
2024-08-22T00:00,15.5,70,0.00,0,1019.9,0,12.7,0
